,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1376,38,1,2,1206,2,9,2,5,2,1,71,3,1,6,4,0,14293,2,0,19,3,4,2.0,10,0.5,4,5,2,0.0,3
1377,49,1,1,1064,2,2,1,5,2,1,42,3,5,0,4,1,13738,3,0,15,3,4,0.0,28,3.0,3,5,4,4.0,3
1378,42,1,2,419,1,12,4,3,2,1,77,3,2,7,4,0,2900,3,1,12,3,3,2.0,14,4.0,3,0,0,0.0,0
1379,27,0,1,1337,0,22,3,0,1,0,58,2,1,4,2,1,19555,1,0,12,3,1,0.0,1,2.0,3,1,0,0.0,0
1380,35,1,2,682,1,18,4,4,2,1,71,3,2,7,1,1,15975,0,0,16,3,4,1.0,6,2.0,1,5,3,0.0,4
1381,28,1,0,1103,2,16,3,4,3,1,49,3,1,6,3,2,2122,1,0,14,3,3,0.0,5,3.0,2,5,3,1.0,4
1382,31,1,0,976,2,3,2,4,3,1,48,3,1,6,1,0,3995,1,1,13,3,4,1.0,4,3.0,4,4,2,2.0,3
1383,36,1,0,1351,2,9,4,5,1,1,66,4,1,8,2,1,9238,1,0,22,3,2,0.0,5,3.0,3,5,4,0.0,2
1384,34,1,2,937,1,1,3,3,1,1,32,3,3,7,4,2,6770,1,0,21,3,1,0.0,14,3.0,2,14,8,2.0,1
1385,34,1,2,1239,1,13,4,4,4,1,39,3,3,7,3,0,22914,1,0,18,3,3,1.0,9,2.0,2,8,7,1.0,1
1386,26,1,2,157,2,1,3,4,3,1,95,3,1,8,1,2,20006,0,0,13,3,4,0.0,8,4.5,2,7,7,7.0,6
1387,29,1,2,136,2,1,3,5,1,1,89,3,2,2,1,1,6225,0,0,12,3,1,1.0,6,4.5,2,5,3,0.0,2
1388,32,1,0,1146,2,15,4,4,3,0,34,3,2,2,4,0,16542,5,0,18,3,2,1.0,9,4.5,3,5,1,1.0,2
1389,31,1,1,1125,2,1,3,5,4,1,48,1,2,6,1,1,5771,1,0,21,3,2,0.0,10,4.5,3,10,8,7.5,7
1390,28,0,2,1404,2,17,3,2,3,1,32,2,1,8,4,0,18779,5,0,12,3,1,1.0,6,2.0,2,4,1,0.0,3
1391,38,1,2,1404,1,1,3,5,1,1,59,2,1,5,1,2,11473,4,0,14,3,1,0.0,20,3.0,2,1,0,0.0,0
1392,35,1,2,1224,1,7,4,5,3,0,55,3,2,7,4,1,13586,1,1,11,3,4,0.0,10,2.0,3,10,8,0.0,9
1393,27,1,2,954,1,9,3,3,4,1,44,3,2,7,4,2,5099,1,0,14,3,1,0.0,7,4.5,3,7,7,0.0,7
1394,32,1,2,1373,2,5,4,5,4,1,56,2,2,3,4,2,10138,8,0,24,3,2,0.0,8,1.0,3,1,0,0.0,0
1395,31,0,1,754,1,26,4,3,1,1,63,3,2,7,4,1,21075,1,1,11,3,3,0.0,10,4.0,3,10,7,0.0,8
1396,53,0,2,1168,1,24,4,5,1,1,66,3,3,7,1,2,5843,6,1,13,3,2,0.0,15,2.0,2,2,2,2.0,2
1397,54,1,2,155,2,9,2,5,1,0,67,3,2,6,3,1,22474,3,0,11,3,3,2.0,9,4.5,2,4,3,2.0,3
1398,33,1,1,1303,2,7,2,5,4,1,36,3,2,2,3,0,18079,1,0,20,3,3,2.5,9,2.0,3,9,7,2.0,8
1399,43,1,2,574,2,11,3,5,1,1,30,3,3,2,3,1,16873,1,0,17,3,2,1.0,10,1.0,3,10,9,0.0,9
1400,38,1,1,1444,0,1,4,1,4,1,88,3,1,4,2,1,5224,0,1,11,3,2,1.0,7,2.0,3,6,2,1.0,2
1401,55,1,2,189,0,26,4,0,3,1,71,4,5,1,2,1,25811,4,1,18,3,1,1.0,10,0.5,3,10,9,1.0,4
1402,31,1,2,1276,2,2,1,4,4,0,59,1,1,8,4,0,17536,1,1,11,3,3,2.5,1,4.0,3,1,0,0.0,0
1403,39,1,2,119,1,15,4,3,2,1,77,3,4,7,1,2,25098,0,0,12,3,1,0.0,21,3.0,3,18,8,7.5,10
1404,42,1,0,335,2,23,2,5,4,1,37,2,2,6,3,2,14811,1,0,12,3,4,0.0,20,2.0,3,18,9,3.0,7
1405,31,1,0,697,2,10,3,4,3,0,40,3,3,0,3,1,26862,4,0,20,3,3,1.0,13,2.0,4,11,7,4.0,8
1406,54,1,2,157,2,10,3,4,3,0,77,3,2,3,1,2,25198,6,1,19,3,4,0.0,9,3.0,3,5,2,1.0,4
1407,24,1,2,771,2,1,2,5,2,1,45,2,2,2,3,2,14120,1,0,12,3,2,0.0,4,2.0,2,4,3,1.0,2
1408,23,1,2,571,2,12,2,1,4,1,78,3,1,8,4,2,13672,1,0,13,3,3,0.0,5,4.5,4,5,2,1.0,4
1409,40,1,1,692,2,11,3,2,4,0,73,3,2,8,3,1,26849,1,0,11,3,1,1.0,10,2.0,4,10,9,7.5,4
1410,40,1,2,444,1,2,2,3,2,0,92,3,2,7,2,1,4258,3,0,14,3,3,1.0,15,4.0,3,11,8,5.0,10
1411,25,1,2,309,0,2,3,0,3,0,82,3,1,4,2,1,19655,4,0,14,3,3,0.0,6,3.0,3,2,0,1.0,2
1412,30,1,2,911,2,1,2,4,4,1,76,3,1,8,2,1,4077,1,0,13,3,3,0.0,12,4.5,2,12,8,1.0,7
1413,25,1,2,977,2,2,1,1,4,1,57,3,1,8,3,0,7298,6,1,19,3,3,1.0,7,2.0,2,2,2,0.0,2
1414,47,1,2,1180,2,25,3,4,1,1,84,3,3,2,3,2,13084,2,0,23,3,2,0.0,25,3.0,3,17,14,7.5,11
1415,33,1,0,1313,2,1,2,4,2,1,59,2,1,8,3,0,20439,1,0,12,3,3,2.5,1,2.0,2,1,1,0.0,0
1416,38,1,2,1321,1,1,4,5,4,1,86,3,2,7,2,1,7636,0,0,15,3,1,2.0,16,3.0,3,15,13,5.0,8
1417,31,1,2,1154,1,2,2,5,1,1,54,3,1,5,3,1,6393,0,0,19,3,3,1.0,3,1.0,3,2,2,1.0,2
1418,38,1,1,508,2,6,4,5,1,1,72,2,2,3,3,1,14284,2,0,11,3,4,1.0,10,1.0,3,8,3,7.0,7
1419,42,1,2,557,2,18,4,5,4,1,35,3,2,6,1,0,11189,6,1,17,3,3,1.0,9,3.0,2,4,3,1.0,2
1420,41,1,2,642,2,1,3,5,4,1,76,3,1,6,4,1,21412,3,0,22,3,1,1.0,12,3.0,3,5,3,1.0,0
1421,47,1,0,1162,2,1,1,4,3,0,98,3,3,0,2,1,17231,0,0,18,3,1,2.0,14,3.0,1,13,8,5.0,12
1422,35,1,2,1490,2,11,4,4,4,1,43,3,1,8,3,1,20232,7,1,11,3,3,1.0,5,3.0,3,2,2,2.0,2
1423,22,1,2,581,2,1,2,5,4,1,63,3,1,6,3,2,17624,0,0,12,3,4,0.0,4,2.0,4,3,2,1.0,2
1424,35,1,2,1395,2,9,4,4,2,1,48,3,2,6,3,2,18698,1,0,19,3,2,0.0,10,4.5,3,10,7,0.0,8
1425,33,1,2,501,2,15,2,4,2,0,95,3,2,2,4,1,21653,0,1,13,3,1,1.0,10,4.5,3,9,7,7.5,1
1426,32,1,2,267,2,29,4,5,3,0,49,2,1,8,2,2,15919,1,0,13,3,3,0.0,6,3.0,3,6,2,4.0,1
1427,40,1,2,543,2,1,4,5,1,1,83,3,1,8,4,1,4060,8,0,19,3,3,2.0,8,3.0,2,1,0,0.0,0
1428,32,1,2,234,1,1,4,4,2,1,68,2,1,5,2,1,18024,0,0,14,3,2,1.0,3,2.0,3,2,2,2.0,2
1429,39,1,2,116,2,24,1,5,1,1,52,3,2,6,4,2,5340,7,0,13,3,1,0.0,18,2.0,3,7,7,1.0,7
1430,38,1,2,201,2,10,3,4,2,0,99,1,3,0,3,1,3376,3,0,12,3,1,1.0,20,3.0,3,18,3,1.0,11
1431,32,1,2,801,1,1,4,3,3,0,48,3,3,7,4,1,24032,1,0,19,3,3,2.0,14,3.0,3,14,10,5.0,7
1432,37,1,2,161,2,10,3,5,3,0,42,4,3,0,4,1,15471,1,1,25,3,1,1.0,16,2.0,3,16,11,6.0,8
1433,25,1,2,1382,1,8,2,1,1,0,85,3,2,7,3,0,13684,0,1,22,3,2,1.0,6,3.0,2,5,3,0.0,4
1434,52,1,0,585,1,29,4,5,1,1,40,3,1,5,4,0,19788,2,0,15,3,2,2.0,16,3.0,2,9,8,0.0,0
1435,44,1,2,1037,2,1,3,4,2,1,42,3,1,6,4,2,13422,6,1,12,3,3,0.0,6,2.0,3,4,3,1.0,2
1436,21,1,2,501,1,5,1,4,3,1,58,3,1,5,1,2,25479,1,1,11,3,4,0.0,2,4.5,3,2,2,1.0,2
1437,39,1,0,105,2,9,3,5,4,1,87,3,5,1,4,2,15302,2,0,13,3,3,0.0,21,3.0,2,6,0,1.0,3
1438,23,0,1,638,1,9,3,3,4,1,33,3,1,5,1,1,26956,1,0,19,3,1,1.0,1,3.0,2,1,0,1.0,0
1439,36,1,2,557,1,3,3,4,1,0,94,2,3,7,4,1,12695,0,0,19,3,3,2.0,10,2.0,3,9,7,3.0,4
1440,36,1,1,688,2,4,2,5,4,0,97,3,2,3,2,0,9192,7,0,13,3,2,2.5,18,3.0,3,4,2,0.0,2
1441,56,1,0,667,2,1,4,5,3,1,57,3,2,2,3,0,26236,1,0,21,3,1,1.0,13,2.0,2,13,12,1.0,9
1442,29,0,2,1092,2,1,4,4,1,1,36,3,1,6,4,1,26124,2,1,14,3,2,2.5,4,3.0,4,2,2,2.0,2
1443,42,1,2,300,2,2,3,5,1,1,56,3,5,1,3,1,17312,5,0,11,3,1,0.0,24,2.0,2,18,6,4.0,14
1444,56,0,2,310,2,7,2,2,4,1,72,3,1,8,3,1,3666,8,0,11,3,4,1.0,14,4.0,1,10,9,7.5,8
1445,41,1,2,582,2,28,4,5,1,0,60,2,4,3,2,1,5640,0,0,23,3,3,1.0,21,3.0,3,18,7,0.0,10
1446,34,1,2,704,1,28,3,3,4,0,95,2,2,7,3,1,8978,1,0,21,3,4,2.0,8,2.0,3,8,7,1.0,7
1447,36,1,0,301,1,15,4,3,4,1,88,1,2,7,4,0,10436,1,0,24,3,1,1.0,15,4.0,2,15,12,7.5,11
1448,41,1,2,930,1,3,3,5,3,1,57,2,2,7,2,0,12227,2,0,11,3,3,1.0,14,4.5,3,5,4,0.0,4
1449,32,1,2,529,2,2,3,2,4,1,78,3,1,6,1,2,11288,1,0,14,3,4,0.0,4,4.0,3,4,2,1.0,2
1450,35,1,2,1146,0,26,4,5,3,0,31,3,3,4,4,2,16642,1,1,16,3,3,0.0,9,2.0,3,9,0,1.0,7
1451,38,1,2,345,1,10,2,5,1,0,100,3,2,7,4,1,5982,1,0,11,3,3,1.0,10,1.0,3,10,7,1.0,9
1452,50,0,1,878,1,1,4,5,2,1,94,3,2,7,3,0,14255,7,0,12,3,4,2.0,12,3.0,3,6,3,0.0,1
1453,36,1,2,1120,1,11,4,3,2,0,100,2,2,7,4,1,14369,4,0,13,3,1,1.0,8,2.0,2,6,3,0.0,0
1454,45,1,2,374,1,20,3,5,4,0,50,3,2,7,3,2,23333,8,0,15,3,3,0.0,8,3.0,3,5,3,0.0,1
1455,40,1,2,1322,2,2,4,5,3,1,52,2,1,6,3,2,2725,2,0,14,3,4,0.0,8,2.0,3,2,2,2.0,2
1456,35,1,1,1199,2,18,4,5,3,1,80,3,2,2,3,1,24594,1,1,14,3,4,2.0,10,2.0,4,10,2,0.0,2
1457,40,1,2,1194,2,2,4,4,3,0,98,3,1,6,3,1,12549,2,0,14,3,2,2.5,20,2.0,3,5,3,0.0,2
1458,35,1,2,287,2,1,4,5,3,0,62,1,1,6,4,1,8952,1,0,12,3,4,1.0,4,4.5,3,4,3,1.0,1
1459,29,1,2,1378,2,13,2,1,4,1,46,2,2,8,2,1,23679,4,1,13,3,1,1.0,10,2.0,3,4,3,0.0,3
1460,29,1,2,468,2,28,4,4,4,0,73,2,1,6,1,2,8489,1,0,14,3,2,0.0,5,3.0,1,5,4,0.0,4
1461,50,0,2,410,1,28,3,3,4,1,39,2,3,7,1,0,16586,4,1,13,3,2,1.0,20,3.0,3,3,2,2.0,0
1462,39,1,2,722,1,24,1,3,2,0,60,2,4,7,4,1,8828,0,0,11,3,1,1.0,21,2.0,2,18,9,7.5,6
1463,31,1,0,325,2,5,3,4,2,1,74,3,2,3,1,2,3787,0,0,19,3,2,0.0,10,2.0,3,9,4,1.0,7
1464,26,1,2,1167,1,5,3,1,4,0,30,2,1,5,3,2,21378,0,0,18,3,4,0.0,5,2.0,3,4,2,0.0,0
1465,36,1,1,884,2,23,2,4,3,1,41,4,2,8,4,1,12290,4,0,17,3,3,1.0,17,3.0,3,5,2,0.0,3
1466,39,1,2,613,2,6,1,4,4,1,42,2,3,2,1,1,21457,4,0,15,3,1,1.0,9,4.5,3,7,7,1.0,7
1467,27,1,2,155,2,4,3,5,2,1,87,4,2,3,2,1,5174,1,1,20,3,2,1.0,6,0.5,3,6,2,0.0,3
1468,49,1,1,1023,1,2,3,4,4,1,63,2,2,7,2,1,13243,2,0,14,3,4,0.0,17,3.0,2,9,6,0.0,8
1469,34,1,2,628,2,8,3,4,2,1,82,4,2,8,3,1,10228,2,0,12,3,1,0.0,6,3.0,4,4,3,1.0,2
